Engine Load(%),Engine RPM(rpm),Vehicle speed(km/h),O2 B1S1 sensor voltage(V),O2 B1S2 sensor voltage(V),beahavior
15.686275,2458,68,0.84,0.72,unsafe
10.980392,2447,67,0.095,0.72,unsafe
21.960784,2463,68,0.825,0.725,unsafe
21.960784,2495,69,0.78,0.725,unsafe
11.764706,2490,68,0.865,0.73,unsafe
22.745098000000002,2493,69,0.855,0.73,unsafe
26.666666999999997,2512,69,0.765,0.725,unsafe
15.686275,2521,70,0.82,0.725,unsafe
24.705882,2550,70,0.665,0.72,unsafe
23.921569,2578,71,0.195,0.725,unsafe
14.901960999999998,2561,70,0.495,0.72,unsafe
21.960784,2564,70,0.85,0.725,unsafe
20.784314000000002,2571,70,0.905,0.73,unsafe
3.9215686,2496,68,0.02,0.725,unsafe
11.764706,2473,67,0.105,0.725,unsafe
7.8431372999999995,2393,65,0.0,0.505,unsafe
4.7058824,2316,63,0.0,0.0,unsafe
4.7058824,2236,61,0.0,0.0,unsafe
4.7058824,2166,59,0.0,0.0,unsafe
4.7058824,2085,57,0.0,0.0,unsafe
4.7058824,1953,53,0.46,0.035,unsafe
4.7058824,1794,49,0.555,0.06,unsafe
6.6666667,1615,43,0.035,0.085,unsafe
5.8823529,1390,37,0.02,0.095,unsafe
3.9215686,1183,31,0.75,0.105,unsafe
2.745098,910,25,0.795,0.11,unsafe
2.745098,799,20,0.75,0.115,unsafe
2.745098,832,14,0.065,0.12,unsafe
2.745098,857,6,0.605,0.125,unsafe
17.647059,1848,11,0.755,0.18,unsafe
12.941175999999999,2623,15,0.81,0.175,unsafe
17.647059,1747,18,0.12,0.185,unsafe
8.627450999999999,1831,19,0.845,0.18,unsafe
10.980392,1790,19,0.15,0.185,unsafe
17.647059,1978,21,0.805,0.19,unsafe
11.764706,2110,22,0.22,0.19,unsafe
30.980392,2476,26,0.785,0.225,unsafe
23.921569,2605,29,0.875,0.215,unsafe
24.705882,1919,31,0.315,0.275,unsafe
22.745098000000002,2077,33,0.83,0.31,unsafe
12.941175999999999,2132,33,0.075,0.33,unsafe
15.686275,2188,34,0.08,0.33,unsafe
4.7058824,2109,32,0.875,0.33,unsafe
4.7058824,1972,31,0.775,0.33,unsafe
4.7058824,1851,28,0.06,0.335,unsafe
6.6666667,1495,23,0.255,0.345,unsafe
5.8823529,1198,18,0.07,0.345,unsafe
5.8823529,1090,17,0.725,0.35,unsafe
5.8823529,1040,17,0.14,0.35,unsafe
5.8823529,1013,16,0.705,0.355,unsafe
5.8823529,1005,16,0.435,0.36,unsafe
5.8823529,1008,15,0.1,0.365,unsafe
5.8823529,1007,15,0.73,0.37,unsafe
5.8823529,1007,14,0.535,0.38,unsafe
5.8823529,996,12,0.13,0.38,unsafe
5.8823529,999,10,0.71,0.385,unsafe
5.8823529,986,10,0.315,0.405,unsafe
5.8823529,991,9,0.17,0.41,unsafe
5.8823529,1001,5,0.82,0.43,unsafe
5.8823529,996,1,0.635,0.425,unsafe
14.901960999999998,1434,7,0.35,0.605,unsafe
23.921569,2401,13,0.8,0.645,unsafe
7.8431372999999995,2127,16,0.895,0.695,unsafe
20.784314000000002,1744,18,0.82,0.66,unsafe
13.725489999999999,1991,21,0.845,0.68,unsafe
18.823529,2078,22,0.04,0.66,unsafe
20.784314000000002,2344,25,0.725,0.655,unsafe
15.686275,2267,27,0.87,0.67,unsafe
20.784314000000002,1803,28,0.745,0.695,unsafe
20.0,1966,31,0.35,0.72,unsafe
21.960784,2120,34,0.785,0.72,unsafe
15.686275,2213,35,0.835,0.7,unsafe
8.627450999999999,2244,35,0.07,0.69,unsafe
16.862745,2230,35,0.075,0.71,unsafe
14.901960999999998,2295,36,0.825,0.705,unsafe
17.647059,2354,37,0.075,0.705,unsafe
21.960784,2476,39,0.76,0.7,unsafe
15.686275,2544,40,0.805,0.7,unsafe
21.960784,2607,41,0.84,0.71,unsafe
13.725489999999999,2628,41,0.85,0.71,unsafe
4.7058824,1403,41,0.87,0.71,unsafe
16.862745,1966,41,0.085,0.72,unsafe
26.666666999999997,2066,43,0.83,0.75,unsafe
22.745098000000002,2175,45,0.795,0.74,unsafe
28.627451,2285,48,0.805,0.73,unsafe
20.784314000000002,2377,49,0.38,0.715,unsafe
11.764706,2365,49,0.07,0.71,unsafe
6.6666667,2325,48,0.84,0.71,unsafe
4.7058824,2275,47,0.875,0.74,unsafe
8.627450999999999,2241,46,0.855,0.735,unsafe
11.764706,2239,46,0.73,0.77,unsafe
10.980392,2214,46,0.29,0.755,unsafe
3.9215686,2192,45,0.025,0.745,unsafe
3.9215686,2127,44,0.855,0.745,unsafe
6.6666667,2088,43,0.5,0.735,unsafe
5.8823529,2077,42,0.875,0.745,unsafe
14.901960999999998,2070,43,0.055,0.745,unsafe
18.823529,2112,44,0.8,0.74,unsafe
17.647059,2151,44,0.06,0.74,unsafe
14.901960999999998,2184,45,0.775,0.735,unsafe
5.8823529,2141,44,0.87,0.74,unsafe
13.725489999999999,2150,44,0.055,0.735,unsafe
14.901960999999998,2177,45,0.8,0.735,unsafe
5.8823529,2155,44,0.85,0.73,unsafe
7.8431372999999995,2103,43,0.11,0.73,unsafe
9.8039216,2057,42,0.73,0.735,unsafe
8.627450999999999,2084,42,0.795,0.735,unsafe
3.9215686,1969,40,0.91,0.75,unsafe
4.7058824,1901,39,0.87,0.76,unsafe
4.7058824,1822,37,0.38,0.76,unsafe
4.7058824,1746,36,0.06,0.755,unsafe
6.6666667,1399,35,0.815,0.755,unsafe
6.6666667,1225,34,0.065,0.75,unsafe
5.8823529,1117,33,0.785,0.75,unsafe
5.8823529,1045,27,0.605,0.75,unsafe
5.8823529,1019,21,0.815,0.75,unsafe
5.8823529,1009,15,0.125,0.75,unsafe
5.8823529,1007,9,0.375,0.75,unsafe
5.8823529,998,4,0.65,0.755,unsafe
5.8823529,1001,1,0.075,0.75,unsafe
17.647059,1594,9,0.82,0.745,unsafe
28.627451,2526,15,0.845,0.75,unsafe
23.921569,1759,18,0.075,0.755,unsafe
28.627451,2282,25,0.735,0.765,unsafe
22.745098000000002,2619,28,0.9,0.805,unsafe
23.921569,1999,33,0.825,0.785,unsafe
27.843137,2244,35,0.535,0.775,unsafe
33.72549,2469,39,0.125,0.77,unsafe
36.862745000000004,2694,43,0.885,0.775,unsafe
22.745098000000002,2093,43,0.665,0.805,unsafe
28.627451,2221,45,0.79,0.795,unsafe
30.980392,2321,48,0.725,0.775,unsafe
33.72549,2441,50,0.085,0.765,unsafe
35.686275,2551,53,0.115,0.76,unsafe
36.862745000000004,2686,56,0.78,0.76,unsafe
5.8823529,2061,56,0.9,0.805,unsafe
27.843137,2024,56,0.665,0.77,unsafe
28.627451,2118,58,0.805,0.765,unsafe
23.921569,2179,60,0.57,0.76,unsafe
27.843137,2235,61,0.66,0.76,unsafe
17.647059,2255,62,0.07,0.76,unsafe
18.823529,2269,63,0.165,0.76,unsafe
12.941175999999999,2271,62,0.655,0.76,unsafe
6.6666667,2237,61,0.865,0.76,unsafe
8.627450999999999,2203,61,0.055,0.76,unsafe
9.8039216,2206,59,0.825,0.755,unsafe
12.941175999999999,2167,60,0.825,0.755,unsafe
13.725489999999999,2159,60,0.145,0.755,unsafe
14.901960999999998,2154,59,0.085,0.755,unsafe
17.647059,2163,60,0.785,0.75,unsafe
22.745098000000002,2197,60,0.73,0.75,unsafe
16.862745,2213,61,0.165,0.755,unsafe
12.941175999999999,2207,61,0.09,0.755,unsafe
10.980392,2192,60,0.25,0.75,unsafe
10.980392,2176,60,0.735,0.75,unsafe
13.725489999999999,2166,59,0.79,0.75,unsafe
11.764706,2156,60,0.075,0.75,unsafe
14.901960999999998,2157,59,0.155,0.75,unsafe
9.8039216,2154,59,0.86,0.755,unsafe
16.862745,2159,59,0.19,0.75,unsafe
15.686275,2184,60,0.645,0.75,unsafe
13.725489999999999,2192,60,0.79,0.755,unsafe
13.725489999999999,2181,59,0.115,0.75,unsafe
2.745098,2141,59,0.01,0.75,unsafe
5.8823529,2136,57,0.73,0.75,unsafe
20.0,2137,59,0.765,0.75,unsafe
21.960784,2186,60,0.06,0.75,unsafe
21.960784,2246,62,0.655,0.745,unsafe
17.647059,2286,63,0.81,0.75,unsafe
9.8039216,2252,63,0.86,0.745,unsafe
17.647059,2236,62,0.16,0.775,unsafe
21.960784,2282,62,0.795,0.765,unsafe
20.0,2302,63,0.825,0.76,unsafe
16.862745,2311,63,0.775,0.76,unsafe
11.764706,2292,63,0.395,0.76,unsafe
14.901960999999998,2275,63,0.73,0.755,unsafe
4.7058824,2237,61,0.145,0.755,unsafe
3.9215686,2161,60,0.0,0.665,unsafe
4.7058824,2057,56,0.0,0.0,unsafe
7.8431372999999995,2003,54,0.6,0.045,unsafe
20.784314000000002,1999,55,0.7,0.08,unsafe
23.921569,2029,56,0.095,0.1,unsafe
21.960784,2078,57,0.775,0.12,unsafe
18.823529,2101,58,0.37,0.12,unsafe
12.941175999999999,2109,57,0.54,0.125,unsafe
15.686275,2089,58,0.05,0.135,unsafe
13.725489999999999,2093,57,0.785,0.14,unsafe
16.862745,2117,58,0.23,0.145,unsafe
16.862745,2149,59,0.11,0.15,unsafe
16.862745,2168,60,0.11,0.155,unsafe
13.725489999999999,2192,60,0.765,0.16,unsafe
9.8039216,2196,61,0.63,0.16,unsafe
8.627450999999999,2161,59,0.885,0.165,unsafe
2.745098,2127,59,0.005,0.19,unsafe
15.686275,2102,57,0.035,0.185,unsafe
5.8823529,2079,57,0.835,0.19,unsafe
17.647059,2083,57,0.82,0.195,unsafe
4.7058824,2068,56,0.895,0.2,unsafe
13.725489999999999,2055,56,0.06,0.27,unsafe
15.686275,2063,57,0.765,0.275,unsafe
5.8823529,2039,55,0.85,0.295,unsafe
10.980392,1973,54,0.055,0.31,unsafe
11.764706,1988,54,0.715,0.305,unsafe
5.8823529,1948,54,0.825,0.325,unsafe
7.8431372999999995,1914,52,0.83,0.5,unsafe
10.980392,1922,52,0.055,0.49,unsafe
20.0,1931,53,0.78,0.615,unsafe
20.784314000000002,1990,55,0.1,0.605,unsafe
20.784314000000002,2028,56,0.22,0.62,unsafe
17.647059,2067,56,0.775,0.645,unsafe
15.686275,2091,57,0.83,0.665,unsafe
9.8039216,2096,58,0.84,0.7,unsafe
17.647059,2110,57,0.06,0.625,unsafe
9.8039216,2122,58,0.815,0.675,unsafe
10.980392,2127,58,0.11,0.66,unsafe
2.745098,2095,57,0.9,0.77,unsafe
11.764706,2093,58,0.08,0.72,unsafe
5.8823529,2073,57,0.88,0.74,unsafe
13.725489999999999,2080,57,0.045,0.705,unsafe
20.0,2085,57,0.055,0.695,unsafe
22.745098000000002,2127,58,0.79,0.71,unsafe
17.647059,2148,59,0.395,0.685,unsafe
12.941175999999999,2148,59,0.12,0.7,unsafe
20.784314000000002,2182,60,0.81,0.715,unsafe
22.745098000000002,2221,61,0.825,0.725,unsafe
22.745098000000002,2251,61,0.09,0.7,unsafe
12.941175999999999,2251,62,0.83,0.695,unsafe
3.9215686,2217,61,0.87,0.76,unsafe
3.9215686,2145,59,0.08,0.74,unsafe
20.0,2131,59,0.075,0.725,unsafe
20.784314000000002,2160,60,0.725,0.725,unsafe
20.784314000000002,2199,60,0.815,0.725,unsafe
20.784314000000002,2232,61,0.51,0.71,unsafe
5.8823529,2218,61,0.84,0.725,unsafe
16.862745,2237,61,0.045,0.715,unsafe
17.647059,2263,62,0.74,0.71,unsafe
8.627450999999999,2274,62,0.85,0.71,unsafe
14.901960999999998,2284,62,0.77,0.71,unsafe
11.764706,2300,63,0.76,0.705,unsafe
14.901960999999998,2302,63,0.4,0.705,unsafe
9.8039216,2300,63,0.87,0.715,unsafe
14.901960999999998,2308,64,0.835,0.715,unsafe
16.862745,2311,64,0.585,0.715,unsafe
16.862745,2316,63,0.73,0.71,unsafe
14.901960999999998,2295,63,0.875,0.715,unsafe
3.9215686,2237,61,0.0,0.715,unsafe
3.9215686,2132,59,0.0,0.015,unsafe
4.7058824,2048,56,0.0,0.0,unsafe
4.7058824,1980,54,0.41,0.03,unsafe
4.7058824,1892,52,0.555,0.055,unsafe
4.7058824,1819,50,0.68,0.075,unsafe
4.7058824,1459,46,0.855,0.085,unsafe
5.8823529,1301,44,0.03,0.095,unsafe
8.627450999999999,2144,43,0.61,0.1,unsafe
8.627450999999999,2092,43,0.135,0.115,unsafe
16.862745,2124,44,0.75,0.1,unsafe
21.960784,2202,46,0.12,0.12,unsafe
22.745098000000002,2299,48,0.115,0.13,unsafe
22.745098000000002,2398,50,0.74,0.135,unsafe
23.921569,2507,52,0.8,0.145,unsafe
25.882353,2608,54,0.49,0.15,unsafe
26.666666999999997,2697,56,0.09,0.15,unsafe
28.627451,2805,57,0.86,0.155,unsafe
2.745098,1899,58,0.675,0.165,unsafe
21.960784,2107,58,0.23,0.165,unsafe
24.705882,2167,59,0.55,0.185,unsafe
20.784314000000002,2219,61,0.395,0.18,unsafe
22.745098000000002,2249,62,0.81,0.185,unsafe
20.784314000000002,2273,63,0.225,0.185,unsafe
21.960784,2303,64,0.14,0.2,unsafe
22.745098000000002,2349,65,0.75,0.215,unsafe
22.745098000000002,2368,66,0.805,0.23,unsafe
17.647059,2405,67,0.255,0.22,unsafe
9.8039216,2379,66,0.115,0.21,unsafe
16.862745,2392,65,0.595,0.22,unsafe
15.686275,2397,66,0.715,0.23,unsafe
22.745098000000002,2420,66,0.795,0.245,unsafe
20.784314000000002,2439,67,0.77,0.25,unsafe
14.901960999999998,2451,67,0.065,0.265,unsafe
18.823529,2456,68,0.675,0.26,unsafe
12.941175999999999,2452,68,0.395,0.24,unsafe
13.725489999999999,2449,67,0.06,0.24,unsafe
15.686275,2455,67,0.675,0.24,unsafe
16.862745,2465,68,0.755,0.225,unsafe
7.8431372999999995,2503,67,0.085,0.22,unsafe
20.0,2451,67,0.755,0.22,unsafe
18.823529,2462,68,0.765,0.22,unsafe
12.941175999999999,2476,68,0.21,0.215,unsafe
17.647059,2469,67,0.74,0.215,unsafe
22.745098000000002,2478,68,0.8,0.225,unsafe
10.980392,2473,68,0.82,0.24,unsafe
21.960784,2484,68,0.835,0.335,unsafe
17.647059,2477,68,0.095,0.345,unsafe
15.686275,2475,68,0.1,0.36,unsafe
18.823529,2461,68,0.67,0.51,unsafe
16.862745,2472,68,0.775,0.515,unsafe
15.686275,2460,68,0.76,0.52,unsafe
17.647059,2461,68,0.83,0.56,unsafe
12.941175999999999,2451,68,0.08,0.505,unsafe
9.8039216,2426,67,0.77,0.495,unsafe
13.725489999999999,2433,67,0.78,0.475,unsafe
7.8431372999999995,2415,66,0.84,0.535,unsafe
12.941175999999999,2416,67,0.425,0.48,unsafe
3.9215686,2390,66,0.75,0.72,unsafe
1.9607843,2334,64,0.0,0.67,unsafe
8.627450999999999,2275,63,0.06,0.425,unsafe
14.901960999999998,2305,64,0.64,0.44,unsafe
14.901960999999998,2321,64,0.125,0.435,unsafe
12.941175999999999,2319,64,0.13,0.445,unsafe
20.0,2341,64,0.78,0.435,unsafe
2.745098,2303,63,0.865,0.44,unsafe
7.8431372999999995,2272,62,0.415,0.435,unsafe
12.941175999999999,2246,61,0.05,0.435,unsafe
11.764706,2231,61,0.685,0.43,unsafe
10.980392,2217,60,0.785,0.425,unsafe
10.980392,2185,60,0.09,0.42,unsafe
3.9215686,2142,59,0.865,0.43,unsafe
8.627450999999999,2115,58,0.095,0.42,unsafe
8.627450999999999,2031,57,0.425,0.42,unsafe
12.941175999999999,2086,57,0.17,0.45,unsafe
8.627450999999999,1998,56,0.465,0.445,unsafe
7.8431372999999995,2010,54,0.85,0.645,unsafe
9.8039216,1977,55,0.07,0.535,unsafe
5.8823529,1944,53,0.82,0.555,unsafe
5.8823529,1920,52,0.85,0.715,unsafe
8.627450999999999,1883,52,0.065,0.665,unsafe
2.745098,1865,51,0.76,0.76,unsafe
7.8431372999999995,1805,50,0.74,0.67,unsafe
5.8823529,1788,49,0.63,0.63,unsafe
4.7058824,1783,48,0.84,0.72,unsafe
6.6666667,1743,48,0.08,0.665,unsafe
10.980392,1736,48,0.15,0.69,unsafe
5.8823529,1605,47,0.89,0.725,unsafe
21.960784,2299,47,0.835,0.72,unsafe
20.784314000000002,2344,48,0.15,0.685,unsafe
20.0,2384,49,0.155,0.68,unsafe
17.647059,2407,50,0.2,0.67,unsafe
14.901960999999998,2445,50,0.105,0.665,unsafe
15.686275,2441,51,0.385,0.66,unsafe
13.725489999999999,2454,51,0.405,0.66,unsafe
13.725489999999999,2453,51,0.135,0.655,unsafe
13.725489999999999,2460,50,0.245,0.65,unsafe
3.9215686,2409,49,0.895,0.69,unsafe
8.627450999999999,2335,48,0.335,0.695,unsafe
12.941175999999999,2330,48,0.21,0.67,unsafe
13.725489999999999,2339,48,0.175,0.66,unsafe
6.6666667,2315,48,0.795,0.655,unsafe
2.745098,2259,46,0.0,0.65,unsafe
11.764706,2214,46,0.0,0.655,unsafe
18.823529,2290,47,0.75,0.64,unsafe
9.8039216,2325,48,0.71,0.64,unsafe
3.9215686,2287,47,0.025,0.64,unsafe
5.8823529,2271,46,0.435,0.63,unsafe
3.9215686,2150,44,0.0,0.615,unsafe
3.9215686,1904,38,0.39,0.07,unsafe
6.6666667,1507,29,0.735,0.11,unsafe
5.8823529,1186,23,0.205,0.135,unsafe
7.8431372999999995,1395,22,0.79,0.185,unsafe
14.901960999999998,1476,23,0.465,0.255,unsafe
17.647059,1662,26,0.535,0.375,unsafe
20.0,1838,29,0.81,0.415,unsafe
12.941175999999999,1895,29,0.095,0.475,unsafe
18.823529,2001,32,0.805,0.53,unsafe
20.784314000000002,2138,33,0.085,0.54,unsafe
21.960784,2264,36,0.305,0.545,unsafe
20.784314000000002,2375,37,0.805,0.565,unsafe
21.960784,2470,39,0.53,0.555,unsafe
16.862745,2514,39,0.815,0.55,unsafe
9.8039216,2487,39,0.41,0.555,unsafe
13.725489999999999,2485,39,0.135,0.56,unsafe
7.8431372999999995,2466,39,0.84,0.55,unsafe
5.8823529,2446,38,0.085,0.55,unsafe
12.941175999999999,2427,38,0.67,0.56,unsafe
9.8039216,2447,38,0.815,0.565,unsafe
3.9215686,2419,38,0.015,0.565,unsafe
2.745098,2295,36,0.0,0.03,unsafe
2.745098,2114,33,0.0,0.01,unsafe
2.745098,1893,30,0.0,0.0,unsafe
2.745098,1256,22,0.385,0.05,unsafe
5.8823529,1109,16,0.505,0.08,unsafe
6.6666667,1180,12,0.48,0.095,unsafe
4.7058824,1043,10,0.345,0.105,unsafe
4.7058824,991,8,0.74,0.115,unsafe
4.7058824,889,9,0.82,0.125,unsafe
9.8039216,1163,12,0.04,0.13,unsafe
15.686275,1530,16,0.705,0.14,unsafe
18.823529,1895,20,0.535,0.15,unsafe
20.0,2165,23,0.275,0.155,unsafe
10.980392,2218,23,0.805,0.15,unsafe
4.7058824,2034,21,0.82,0.15,unsafe
5.8823529,1871,20,0.815,0.15,unsafe
4.7058824,1659,17,0.7,0.15,unsafe
6.6666667,1316,13,0.03,0.155,unsafe
5.8823529,1070,11,0.045,0.155,unsafe
5.8823529,838,9,0.76,0.155,unsafe
5.8823529,1011,2,0.245,0.155,unsafe
13.725489999999999,1406,3,0.045,0.135,unsafe
11.764706,1355,8,0.02,0.13,unsafe
20.784314000000002,2179,13,0.8,0.175,unsafe
4.7058824,1710,13,0.87,0.175,unsafe
14.901960999999998,1353,14,0.11,0.19,unsafe
13.725489999999999,1592,17,0.275,0.19,unsafe
21.960784,1889,21,0.85,0.305,unsafe
24.705882,2336,25,0.485,0.335,unsafe
14.901960999999998,2491,26,0.825,0.325,unsafe
22.745098000000002,2542,27,0.08,0.335,unsafe
34.901961,2912,31,0.805,0.435,unsafe
9.8039216,2269,31,0.83,0.615,unsafe
27.843137,2139,34,0.8,0.695,unsafe
31.764706,2379,38,0.35,0.725,unsafe
34.901961,2573,41,0.05,0.73,unsafe
32.941176,2749,43,0.86,0.75,unsafe
4.7058824,1992,44,0.785,0.8,unsafe
22.745098000000002,2165,44,0.835,0.795,unsafe
12.941175999999999,2198,45,0.82,0.795,unsafe
3.9215686,2143,44,0.88,0.83,unsafe
16.862745,2188,45,0.075,0.825,unsafe
20.0,2265,47,0.49,0.82,unsafe
20.784314000000002,2339,48,0.75,0.82,unsafe
20.0,2408,50,0.82,0.82,unsafe
15.686275,2432,50,0.32,0.815,unsafe
13.725489999999999,2477,51,0.075,0.81,unsafe
21.960784,2525,52,0.745,0.805,unsafe
23.921569,2580,53,0.82,0.81,unsafe
21.960784,2637,55,0.105,0.805,unsafe
24.705882,2684,55,0.76,0.8,unsafe
20.784314000000002,2726,56,0.105,0.795,unsafe
16.862745,2742,57,0.08,0.795,unsafe
17.647059,2742,57,0.14,0.795,unsafe
15.686275,2768,57,0.775,0.795,unsafe
14.901960999999998,2770,57,0.785,0.79,unsafe
10.980392,2743,57,0.07,0.785,unsafe
12.941175999999999,2684,56,0.06,0.78,unsafe
24.705882,2748,57,0.79,0.78,unsafe
18.823529,2771,57,0.84,0.78,unsafe
13.725489999999999,2750,57,0.155,0.78,unsafe
9.8039216,2742,57,0.845,0.78,unsafe
4.7058824,2702,56,0.855,0.78,unsafe
3.9215686,2634,55,0.84,0.795,unsafe
2.745098,2564,53,0.03,0.795,unsafe
2.745098,2439,50,0.0,0.79,unsafe
2.745098,2252,46,0.0,0.065,unsafe
2.745098,2004,41,0.0,0.0,unsafe
3.9215686,1801,37,0.0,0.0,unsafe
5.8823529,1174,35,0.05,0.05,unsafe
11.764706,2185,33,0.705,0.08,unsafe
18.823529,2231,36,0.775,0.095,unsafe
13.725489999999999,2277,36,0.08,0.11,unsafe
20.0,2374,37,0.785,0.115,unsafe
16.862745,2448,39,0.835,0.115,unsafe
8.627450999999999,2423,38,0.135,0.12,unsafe
6.6666667,2368,37,0.835,0.12,unsafe
5.8823529,2247,35,0.885,0.125,unsafe
3.9215686,2104,33,0.88,0.13,unsafe
4.7058824,1949,30,0.865,0.135,unsafe
4.7058824,1821,28,0.805,0.135,unsafe
6.6666667,1556,24,0.075,0.135,unsafe
4.7058824,1169,17,0.075,0.135,unsafe
5.8823529,1073,9,0.755,0.14,unsafe
5.8823529,1038,2,0.63,0.14,unsafe
14.901960999999998,1248,7,0.045,0.255,unsafe
32.941176,2846,16,0.805,0.375,unsafe
2.745098,1912,17,0.745,0.56,unsafe
17.647059,1939,20,0.815,0.635,unsafe
22.745098000000002,2278,25,0.125,0.615,unsafe
31.764706,2751,28,0.825,0.655,unsafe
5.8823529,1951,29,0.44,0.725,unsafe
25.882353,2052,33,0.67,0.745,unsafe
22.745098000000002,2249,36,0.79,0.755,unsafe
22.745098000000002,2397,38,0.74,0.75,unsafe
25.882353,2544,40,0.47,0.755,unsafe
33.72549,2759,44,0.085,0.75,unsafe
4.7058824,2135,44,0.855,0.805,unsafe
27.843137,2172,46,0.075,0.76,unsafe
29.803921999999996,2314,48,0.195,0.755,unsafe
23.921569,2417,50,0.77,0.765,unsafe
20.784314000000002,2457,51,0.765,0.755,unsafe
16.862745,2502,52,0.81,0.765,unsafe
3.9215686,2429,50,0.0,0.76,unsafe
9.8039216,2360,49,0.26,0.735,unsafe
9.8039216,2380,49,0.68,0.73,unsafe
22.745098000000002,2462,51,0.76,0.735,unsafe
20.0,2545,53,0.755,0.74,unsafe
6.6666667,2526,52,0.725,0.77,unsafe
2.745098,2454,50,0.0,0.745,unsafe
2.745098,2286,47,0.0,0.06,unsafe
2.745098,2095,43,0.0,0.0,unsafe
4.7058824,2002,41,0.495,0.04,unsafe
18.823529,1995,41,0.39,0.09,unsafe
26.666666999999997,2117,44,0.71,0.12,unsafe
24.705882,2222,46,0.445,0.125,unsafe
23.921569,2296,48,0.695,0.135,unsafe
21.960784,2364,49,0.765,0.135,unsafe
9.8039216,2358,49,0.79,0.14,unsafe
2.745098,2210,45,0.0,0.14,unsafe
3.9215686,2016,41,0.0,0.0,unsafe
3.9215686,1885,39,0.705,0.08,unsafe
18.823529,1897,39,0.63,0.1,unsafe
22.745098000000002,1955,40,0.18,0.12,unsafe
21.960784,2003,42,0.72,0.12,unsafe
9.8039216,1993,42,0.785,0.12,unsafe
2.745098,1963,40,0.835,0.12,unsafe
2.745098,1864,38,0.825,0.125,unsafe
2.745098,1795,37,0.795,0.165,unsafe
6.6666667,1756,36,0.03,0.13,unsafe
4.7058824,1743,36,0.02,0.13,unsafe
12.941175999999999,1764,36,0.0,0.14,unsafe
3.9215686,1731,36,0.735,0.14,unsafe
2.745098,1454,33,0.84,0.14,unsafe
4.7058824,2013,30,0.84,0.16,unsafe
11.764706,1961,31,0.095,0.165,unsafe
11.764706,1996,31,0.235,0.185,unsafe
10.980392,1910,30,0.725,0.515,unsafe
20.0,2013,31,0.77,0.635,unsafe
25.882353,2199,35,0.075,0.645,unsafe
27.843137,2391,38,0.185,0.665,unsafe
29.803921999999996,2611,41,0.78,0.73,unsafe
4.7058824,2053,42,0.805,0.775,unsafe
24.705882,2105,44,0.825,0.76,unsafe
8.627450999999999,2120,43,0.84,0.77,unsafe
10.980392,2108,43,0.07,0.735,unsafe
3.9215686,1970,40,0.855,0.73,unsafe
3.9215686,1616,33,0.86,0.76,unsafe
4.7058824,1141,28,0.085,0.725,unsafe
6.6666667,1654,25,0.88,0.79,unsafe
6.6666667,1520,23,0.835,0.795,unsafe
16.862745,1621,25,0.285,0.77,unsafe
18.823529,1866,29,0.79,0.755,unsafe
11.764706,1976,31,0.23,0.74,unsafe
10.980392,2039,32,0.7,0.74,unsafe
14.901960999999998,2121,34,0.075,0.73,unsafe
20.0,2293,36,0.635,0.735,unsafe
16.862745,2426,38,0.81,0.735,unsafe
12.941175999999999,2483,39,0.13,0.735,unsafe
9.8039216,2455,38,0.785,0.735,unsafe
13.725489999999999,2417,38,0.81,0.73,unsafe
7.8431372999999995,2389,37,0.655,0.73,unsafe
11.764706,2339,36,0.085,0.735,unsafe
30.980392,2486,39,0.775,0.74,unsafe
34.901961,2693,42,0.795,0.74,unsafe
34.901961,2803,45,0.865,0.75,unsafe
27.843137,2202,46,0.4,0.76,unsafe
29.803921999999996,2317,48,0.73,0.755,unsafe
31.764706,2442,51,0.805,0.755,unsafe
29.803921999999996,2542,52,0.77,0.75,unsafe
28.627451,2538,54,0.865,0.755,unsafe
2.745098,2516,52,0.0,0.755,unsafe
2.745098,2360,48,0.0,0.75,unsafe
1.9607843,2256,46,0.0,0.06,unsafe
2.745098,2043,42,0.0,0.0,unsafe
2.745098,1781,36,0.0,0.0,unsafe
2.745098,1505,30,0.0,0.015,unsafe
2.745098,1098,25,0.35,0.045,unsafe
3.9215686,971,22,0.705,0.075,unsafe
3.9215686,1343,20,0.735,0.085,unsafe
6.6666667,1314,20,0.635,0.105,unsafe
15.686275,1437,22,0.545,0.115,unsafe
6.6666667,1289,23,0.825,0.13,unsafe
20.784314000000002,2090,23,0.79,0.14,unsafe
29.803921999999996,2570,28,0.78,0.165,unsafe
25.882353,2660,30,0.855,0.16,unsafe
24.705882,2038,32,0.215,0.195,unsafe
27.843137,2241,36,0.35,0.235,unsafe
31.764706,2475,39,0.715,0.305,unsafe
34.901961,2689,41,0.85,0.335,unsafe
16.862745,2072,41,0.66,0.685,unsafe
8.627450999999999,2022,42,0.835,0.64,unsafe
3.9215686,1916,39,0.86,0.775,unsafe
14.901960999999998,1873,38,0.03,0.66,unsafe
24.705882,1970,40,0.68,0.61,unsafe
22.745098000000002,2038,42,0.3,0.55,unsafe
8.627450999999999,1972,41,0.065,0.535,unsafe
7.8431372999999995,1967,41,0.585,0.53,unsafe
11.764706,1965,41,0.105,0.53,unsafe
6.6666667,1958,40,0.56,0.53,unsafe
4.7058824,1895,39,0.795,0.555,unsafe
4.7058824,1775,36,0.075,0.545,unsafe
4.7058824,1616,32,0.675,0.53,unsafe
